2021-02-14,Ireland,"208,796
","3,931
","158,904",3.2%,398,"399,064
",29
2021-02-14,Ireland,"208,796
","3,931
","158,904",3.2%,398,"399,064
",29
2021-02-14,Ireland,"208,796
","3,931
","158,904",3.2%,398,"399,064
",29
2021-02-14,Ireland,"208,796
","3,931
","158,904",3.2%,398,"399,064
",29
2021-02-14,Ireland,"208,796
","3,931
","158,904",3.2%,398,"399,064
",29
2021-02-14,Denmark,"203,793
","2,280
","212,206",3.7%,313,"339,626
",38
2021-02-14,Denmark,"203,793
","2,280
","212,206",3.7%,313,"339,626
",38
2021-02-14,Denmark,"203,793
","2,280
","212,206",3.7%,313,"339,626
",38
2021-02-14,Denmark,"203,793
","2,280
","212,206",3.7%,313,"339,626
",38
2021-02-14,Denmark,"203,793
","2,280
","212,206",3.7%,313,"339,626
",38
2021-02-14,Denmark,"203,793
","2,280
","212,206",3.7%,313,"339,626
",38
2021-02-14,Costa Rica,"199,187
","2,714
","46,750",0.9%,65,"59,645
",79
2021-02-14,Costa Rica,"199,187
","2,714
","46,750",0.9%,65,"59,645
",79
2021-02-14,Costa Rica,"199,187
","2,714
","46,750",0.9%,65,"59,645
",79
2021-02-14,Costa Rica,"199,187
","2,714
","46,750",0.9%,65,"59,645
",79
2021-02-14,Costa Rica,"199,187
","2,714
","46,750",0.9%,65,"59,645
",79
2021-02-14,Costa Rica,"199,187
","2,714
","46,750",0.9%,65,"59,645
",79
2021-02-14,Lithuania,"190,724
","3,070
","97,384",3.6%,548,"55,064
",82
2021-02-14,Lithuania,"190,724
","3,070
","97,384",3.6%,548,"55,064
",82
2021-02-14,Lithuania,"190,724
","3,070
","97,384",3.6%,548,"55,064
",82
2021-02-14,Lithuania,"190,724
","3,070
","97,384",3.6%,548,"55,064
",82
2021-02-14,Lithuania,"190,724
","3,070
","97,384",3.6%,548,"55,064
",82
2021-02-14,Lithuania,"190,724
","3,070
","97,384",3.6%,548,"55,064
",82
2021-02-14,Slovenia,"178,133
","3,692
","69,912",3.4%,799,"51,802
",85
2021-02-14,Slovenia,"178,133
","3,692
","69,912",3.4%,799,"51,802
",85
2021-02-14,Slovenia,"178,133
","3,692
","69,912",3.4%,799,"51,802
",85
2021-02-14,Slovenia,"178,133
","3,692
","69,912",3.4%,799,"51,802
",85
2021-02-14,Slovenia,"178,133
","3,692
","69,912",3.4%,799,"51,802
",85
2021-02-14,Slovenia,"178,133
","3,692
","69,912",3.4%,799,"51,802
",85
2021-02-14,Kuwait,"176,903
","998
","35,000",--,181,"108,656
",60
2021-02-14,Kuwait,"176,903
","998
","35,000",--,181,"108,656
",60
2021-02-14,Kuwait,"176,903
","998
","35,000",--,181,"108,656
",60
2021-02-14,Kuwait,"176,903
","998
","35,000",--,181,"108,656
",60
2021-02-14,Kuwait,"176,903
","998
","35,000",--,181,"108,656
",60
2021-02-14,Kuwait,"176,903
","998
","35,000",--,181,"108,656
",60
2021-02-14,Egypt,"173,202
","9,935
","1,315",--,164,"361,875
",34
2021-02-14,Egypt,"173,202
","9,935
","1,315",--,164,"361,875
",34
2021-02-14,Egypt,"173,202
","9,935
","1,315",--,164,"361,875
",34
2021-02-14,Egypt,"173,202
","9,935
","1,315",--,164,"361,875
",34
2021-02-14,Egypt,"173,202
","9,935
","1,315",--,164,"361,875
",34
2021-02-14,Egypt,"173,202
","9,935
","1,315",--,164,"361,875
",34
2021-02-14,Greece,"171,466
","6,103
","366,749",3.5%,367,"194,376
",51
2021-02-14,Greece,"171,466
","6,103
","366,749",3.5%,367,"194,376
",51
2021-02-14,Greece,"171,466
","6,103
","366,749",3.5%,367,"194,376
",51
2021-02-14,Greece,"171,466
","6,103
","366,749",3.5%,367,"194,376
",51
2021-02-14,Greece,"171,466
","6,103
","366,749",3.5%,367,"194,376
",51
2021-02-14,Greece,"171,466
","6,103
","366,749",3.5%,367,"194,376
",51
2021-02-14,Qatar,"157,244
","255
","50,000",--,208,"147,791
",56
2021-02-14,Qatar,"157,244
","255
","50,000",--,208,"147,791
",56
2021-02-14,Qatar,"157,244
","255
","50,000",--,208,"147,791
",56
2021-02-14,Qatar,"157,244
","255
","50,000",--,208,"147,791
",56
2021-02-14,Qatar,"157,244
","255
","50,000",--,208,"147,791
",56
2021-02-14,Qatar,"157,244
","255
","50,000",--,208,"147,791
",56
2021-02-14,Myanmar,"141,601
","3,189
","103,142",--,"1,422","70,890
",69
2021-02-14,Myanmar,"141,601
","3,189
","103,142",--,"1,422","70,890
",69
2021-02-14,Myanmar,"141,601
","3,189
","103,142",--,"1,422","70,890
",69
2021-02-14,Myanmar,"141,601
","3,189
","103,142",--,"1,422","70,890
",69
2021-02-14,Myanmar,"141,601
","3,189
","103,142",--,"1,422","70,890
",69
2021-02-14,Myanmar,"141,601
","3,189
","103,142",--,"1,422","70,890
",69
2021-02-14,Oman,"136,622
","1,539
","55,013",1.1%,196,"62,305
",75
2021-02-14,Oman,"136,622
","1,539
","55,013",1.1%,196,"62,305
",75
2021-02-14,Oman,"136,622
","1,539
","55,013",1.1%,196,"62,305
",75
2021-02-14,Oman,"136,622
","1,539
","55,013",1.1%,196,"62,305
",75
2021-02-14,Oman,"136,622
","1,539
","55,013",1.1%,196,"62,305
",75
2021-02-14,Oman,"136,622
","1,539
","55,013",1.1%,196,"62,305
",75
2021-02-14,Bosnia and Herzegovina,"125,402
","4,881
",30,0.0%,279,"18,893
",114
2021-02-14,Bosnia and Herzegovina,"125,402
","4,881
",30,0.0%,279,"18,893
",114
2021-02-14,Bosnia and Herzegovina,"125,402
","4,881
",30,0.0%,279,"18,893
",114
2021-02-14,Bosnia and Herzegovina,"125,402
","4,881
",30,0.0%,279,"18,893
",114
2021-02-14,Bosnia and Herzegovina,"125,402
","4,881
",30,0.0%,279,"18,893
",114
2021-02-14,Bosnia and Herzegovina,"125,402
","4,881
",30,0.0%,279,"18,893
",114
2021-02-14,Bahrain,"111,312
","397
","232,540",13.7%,159,"34,624
",96
2021-02-14,Bahrain,"111,312
","397
","232,540",13.7%,159,"34,624
",96
2021-02-14,Bahrain,"111,312
","397
","232,540",13.7%,159,"34,624
",96
2021-02-14,Bahrain,"111,312
","397
","232,540",13.7%,159,"34,624
",96
2021-02-14,Bahrain,"111,312
","397
","232,540",13.7%,159,"34,624
",96
2021-02-14,Bahrain,"111,312
","397
","232,540",13.7%,159,"34,624
",96
2021-02-14,Algeria,"110,303
","2,932
",30,--,3,"147,323
",57
2021-02-14,Algeria,"110,303
","2,932
",30,--,3,"147,323
",57
2021-02-14,Algeria,"110,303
","2,932
",30,--,3,"147,323
",57
2021-02-14,Algeria,"110,303
","2,932
",30,--,3,"147,323
",57
2021-02-14,Algeria,"110,303
","2,932
",30,--,3,"147,323
",57
2021-02-14,Algeria,"110,303
","2,932
",30,--,3,"147,323
",57
2021-02-14,Albania,"91,987
","1,543
",689,0.0%,222,"14,034
",129
2021-02-14,Albania,"91,987
","1,543
",689,0.0%,222,"14,034
",129
2021-02-14,Albania,"91,987
","1,543
",689,0.0%,222,"14,034
",129
2021-02-14,Albania,"91,987
","1,543
",689,0.0%,222,"14,034
",129
2021-02-14,Albania,"91,987
","1,543
",689,0.0%,222,"14,034
",129
2021-02-14,Albania,"91,987
","1,543
",689,0.0%,222,"14,034
",129
2021-02-14,China,"89,763
","4,636
","40,520,000",--,"2,151","14,860,775
",2
2021-02-14,China,"89,763
","4,636
","40,520,000",--,"2,151","14,860,775
",2
2021-02-14,China,"89,763
","4,636
","40,520,000",--,"2,151","14,860,775
",2
2021-02-14,China,"89,763
","4,636
","40,520,000",--,"2,151","14,860,775
",2
2021-02-14,China,"89,763
","4,636
","40,520,000",--,"2,151","14,860,775
",2
2021-02-14,Sri Lanka,"75,654
","390
","176,725",--,"1,486","81,120
",66
2021-02-14,Sri Lanka,"75,654
","390
","176,725",--,"1,486","81,120
",66
2021-02-14,Sri Lanka,"75,654
","390
","176,725",--,"1,486","81,120
",66
2021-02-14,Sri Lanka,"75,654
","390
","176,725",--,"1,486","81,120
",66
2021-02-14,Sri Lanka,"75,654
","390
","176,725",--,"1,486","81,120
",66
2021-02-14,Sri Lanka,"75,654
","390
","176,725",--,"1,486","81,120
",66
2021-02-14,Latvia,"75,509
","1,431
","20,429",1.1%,521,"33,015
",97
2021-02-14,Latvia,"75,509
","1,431
","20,429",1.1%,521,"33,015
",97
2021-02-14,Latvia,"75,509
","1,431
","20,429",1.1%,521,"33,015
",97
2021-02-14,Latvia,"75,509
","1,431
","20,429",1.1%,521,"33,015
",97
2021-02-14,Latvia,"75,509
","1,431
","20,429",1.1%,521,"33,015
",97
2021-02-14,Latvia,"75,509
","1,431
","20,429",1.1%,521,"33,015
",97
2021-02-14,Norway,"66,392
","592
","221,819",4.1%,658,"366,386
",33
2021-02-14,Norway,"66,392
","592
","221,819",4.1%,658,"366,386
",33
2021-02-14,Norway,"66,392
","592
","221,819",4.1%,658,"366,386
",33
2021-02-14,Norway,"66,392
","592
","221,819",4.1%,658,"366,386
",33
2021-02-14,Norway,"66,392
","592
","221,819",4.1%,658,"366,386
",33
2021-02-14,Norway,"66,392
","592
","221,819",4.1%,658,"366,386
",33
2021-02-14,Singapore,"59,786
","29
","250,000",4.3%,"5,215","337,451
",39
2021-02-14,Singapore,"59,786
","29
","250,000",4.3%,"5,215","337,451
",39
2021-02-14,Singapore,"59,786
","29
","250,000",4.3%,"5,215","337,451
",39
2021-02-14,Singapore,"59,786
","29
","250,000",4.3%,"5,215","337,451
",39
2021-02-14,Singapore,"59,786
","29
","250,000",4.3%,"5,215","337,451
",39
2021-02-14,Singapore,"59,786
","29
","250,000",4.3%,"5,215","337,451
",39
2021-02-14,Luxembourg,"52,539
","606
","16,131",2.6%,553,"68,613
",70
2021-02-14,Luxembourg,"52,539
","606
","16,131",2.6%,553,"68,613
",70
2021-02-14,Luxembourg,"52,539
","606
","16,131",2.6%,553,"68,613
",70
2021-02-14,Luxembourg,"52,539
","606
","16,131",2.6%,553,"68,613
",70
2021-02-14,Luxembourg,"52,539
","606
","16,131",2.6%,553,"68,613
",70
2021-02-14,Luxembourg,"52,539
","606
","16,131",2.6%,553,"68,613
",70
2021-02-14,Estonia,"52,416
","495
","44,486",3.4%,318,"30,468
",100
2021-02-14,Estonia,"52,416
","495
","44,486",3.4%,318,"30,468
",100
2021-02-14,Estonia,"52,416
","495
","44,486",3.4%,318,"30,468
",100
2021-02-14,Estonia,"52,416
","495
","44,486",3.4%,318,"30,468
",100
2021-02-14,Estonia,"52,416
","495
","44,486",3.4%,318,"30,468
",100
2021-02-14,Estonia,"52,416
","495
","44,486",3.4%,318,"30,468
",100
2021-02-14,Finland,"50,319
","710
","197,540",3.6%,343,"267,856
",44
2021-02-14,Finland,"50,319
","710
","197,540",3.6%,343,"267,856
",44
2021-02-14,Finland,"50,319
","710
","197,540",3.6%,343,"267,856
",44
2021-02-14,Finland,"50,319
","710
","197,540",3.6%,343,"267,856
",44
2021-02-14,Finland,"50,319
","710
","197,540",3.6%,343,"267,856
",44
2021-02-14,Finland,"50,319
","710
","197,540",3.6%,343,"267,856
",44
2021-02-14,Cyprus,"32,288
","219
","41,673",4.8%,284,"23,246
",107
2021-02-14,Cyprus,"32,288
","219
","41,673",4.8%,284,"23,246
",107
2021-02-14,Cyprus,"32,288
","219
","41,673",4.8%,284,"23,246
",107
2021-02-14,Cyprus,"32,288
","219
","41,673",4.8%,284,"23,246
",107
2021-02-14,Cyprus,"32,288
","219
","41,673",4.8%,284,"23,246
",107
2021-02-14,Cyprus,"32,288
","219
","41,673",4.8%,284,"23,246
",107
2021-02-14,Malta,"19,789
","293
","32,524",7.4%,554,"14,290
",125
2021-02-14,Malta,"19,789
","293
","32,524",7.4%,554,"14,290
",125
2021-02-14,Malta,"19,789
","293
","32,524",7.4%,554,"14,290
",125
2021-02-14,Malta,"19,789
","293
","32,524",7.4%,554,"14,290
",125
2021-02-14,Malta,"19,789
","293
","32,524",7.4%,554,"14,290
",125
2021-02-14,Malta,"19,789
","293
","32,524",7.4%,554,"14,290
",125
2021-02-14,Maldives,"17,387
","56
","25,327",--,"1,361","4,712
",155
2021-02-14,Maldives,"17,387
","56
","25,327",--,"1,361","4,712
",155
2021-02-14,Maldives,"17,387
","56
","25,327",--,"1,361","4,712
",155
2021-02-14,Maldives,"17,387
","56
","25,327",--,"1,361","4,712
",155
2021-02-14,Maldives,"17,387
","56
","25,327",--,"1,361","4,712
",155
2021-02-14,Maldives,"17,387
","56
","25,327",--,"1,361","4,712
",155
2021-02-14,Iceland,"6,033
","29
","14,086",4.1%,377,"20,805
",111
2021-02-14,Iceland,"6,033
","29
","14,086",4.1%,377,"20,805
",111
2021-02-14,Iceland,"6,033
","29
","14,086",4.1%,377,"20,805
",111
2021-02-14,Iceland,"6,033
","29
","14,086",4.1%,377,"20,805
",111
2021-02-14,Iceland,"6,033
","29
","14,086",4.1%,377,"20,805
",111
2021-02-14,Iceland,"6,033
","29
","14,086",4.1%,377,"20,805
",111
2021-02-14,Seychelles,"1,768
","7
","37,952",38.6%,21,"1,198
",180
2021-02-14,Seychelles,"1,768
","7
","37,952",38.6%,21,"1,198
",180
2021-02-14,Seychelles,"1,768
","7
","37,952",38.6%,21,"1,198
",180
2021-02-14,Seychelles,"1,768
","7
","37,952",38.6%,21,"1,198
",180
2021-02-14,Seychelles,"1,768
","7
","37,952",38.6%,21,"1,198
",180
2021-02-14,Seychelles,"1,768
","7
","37,952",38.6%,21,"1,198
",180
2021-02-14,Mauritius,"595
","10
",207,0.0%,16,"11,341
",137
2021-02-14,Mauritius,"595
","10
",207,0.0%,16,"11,341
",137
2021-02-14,Mauritius,"595
","10
",207,0.0%,16,"11,341
",137
2021-02-14,Mauritius,"595
","10
",207,0.0%,16,"11,341
",137
2021-02-14,Mauritius,"595
","10
",207,0.0%,16,"11,341
",137
2021-02-14,Mauritius,"595
","10
",207,0.0%,16,"11,341
",137
2021-02-14,Marshall Islands,"4
","0
","4,980",8.5%,"3,441","225
",191
2021-02-14,Marshall Islands,"4
","0
","4,980",8.5%,"3,441","225
",191
2021-02-14,Marshall Islands,"4
","0
","4,980",8.5%,"3,441","225
",191
2021-02-14,Marshall Islands,"4
","0
","4,980",8.5%,"3,441","225
",191
2021-02-14,Marshall Islands,"4
","0
","4,980",8.5%,"3,441","225
",191
2021-02-14,Marshall Islands,"4
","0
","4,980",8.5%,"3,441","225
",191
